"product_id","qty"
"OFF-AP-10003849",2
"OFF-AP-10003849",1
"OFF-AP-10003860",4
"OFF-AP-10003860",4
"OFF-AP-10003860",2
"OFF-AP-10003884",3
"OFF-AP-10003914",5
"OFF-AP-10003971",7
"OFF-AP-10003971",5
"OFF-AP-10003971",3
"OFF-AP-10003971",3
"OFF-AP-10003971",3
"OFF-AP-10003971",3
"OFF-AP-10003971",2
"OFF-AP-10003971",2
"OFF-AP-10003971",1
"OFF-AP-10004036",7
"OFF-AP-10004036",4
"OFF-AP-10004036",3
"OFF-AP-10004036",2
"OFF-AP-10004052",5
"OFF-AP-10004052",4
"OFF-AP-10004052",4
"OFF-AP-10004052",3
"OFF-AP-10004052",2
"OFF-AP-10004136",3
"OFF-AP-10004136",3
"OFF-AP-10004233",6
"OFF-AP-10004233",3
"OFF-AP-10004249",8
"OFF-AP-10004249",7
"OFF-AP-10004249",3
"OFF-AP-10004249",3
"OFF-AP-10004249",1
"OFF-AP-10004336",4
"OFF-AP-10004336",3
"OFF-AP-10004336",3
"OFF-AP-10004336",2
"OFF-AP-10004487",13
"OFF-AP-10004487",6
"OFF-AP-10004487",5
"OFF-AP-10004487",5
"OFF-AP-10004487",3
"OFF-AP-10004487",2
"OFF-AP-10004487",2
"OFF-AP-10004532",4
"OFF-AP-10004532",4
"OFF-AP-10004532",3
"OFF-AP-10004532",3
"OFF-AP-10004532",3
"OFF-AP-10004532",3
"OFF-AP-10004540",5
"OFF-AP-10004540",4
"OFF-AP-10004540",2
"OFF-AP-10004540",2
"OFF-AP-10004655",4
"OFF-AP-10004655",1
"OFF-AP-10004708",7
"OFF-AP-10004708",5
"OFF-AP-10004708",4
"OFF-AP-10004708",4
"OFF-AP-10004708",2
"OFF-AP-10004708",2
"OFF-AP-10004708",2
"OFF-AP-10004708",2
"OFF-AP-10004708",2
"OFF-AP-10004785",8
"OFF-AP-10004785",5
"OFF-AP-10004785",3
"OFF-AP-10004785",2
"OFF-AP-10004859",6
"OFF-AP-10004859",5
"OFF-AP-10004859",5
"OFF-AP-10004859",5
"OFF-AP-10004859",4
"OFF-AP-10004859",4
"OFF-AP-10004859",3
"OFF-AP-10004859",3
"OFF-AP-10004868",7
"OFF-AP-10004868",6
"OFF-AP-10004868",4
"OFF-AP-10004868",1
"OFF-AP-10004980",7
"OFF-AP-10004980",3
"OFF-AP-10004980",2
"OFF-AP-10004980",2
"OFF-AR-10000034",8
"OFF-AR-10000034",7
"OFF-AR-10000034",6
"OFF-AR-10000034",4
"OFF-AR-10000034",3
"OFF-AR-10000034",1
"OFF-AR-10000122",8
"OFF-AR-10000122",5
"OFF-AR-10000122",4
"OFF-AR-10000122",2
"OFF-AR-10000122",2
"OFF-AR-10000122",2
"OFF-AR-10000122",1
"OFF-AR-10000127",8
"OFF-AR-10000127",7
"OFF-AR-10000127",5
"OFF-AR-10000127",2
"OFF-AR-10000203",7
"OFF-AR-10000203",4
"OFF-AR-10000203",4
"OFF-AR-10000203",3
"OFF-AR-10000246",7
"OFF-AR-10000246",6
"OFF-AR-10000246",4
"OFF-AR-10000246",4
"OFF-AR-10000246",2
"OFF-AR-10000255",7
"OFF-AR-10000255",4
"OFF-AR-10000255",2
"OFF-AR-10000315",3
"OFF-AR-10000315",3
"OFF-AR-10000315",2
"OFF-AR-10000369",6
"OFF-AR-10000369",3
"OFF-AR-10000369",2
"OFF-AR-10000380",8
"OFF-AR-10000380",7
"OFF-AR-10000380",7
"OFF-AR-10000380",6
"OFF-AR-10000380",4
"OFF-AR-10000380",4
"OFF-AR-10000380",3
"OFF-AR-10000380",2
"OFF-AR-10000380",2
"OFF-AR-10000380",1
"OFF-AR-10000390",5
"OFF-AR-10000390",4
"OFF-AR-10000390",3
"OFF-AR-10000390",3
"OFF-AR-10000390",3
"OFF-AR-10000390",2
"OFF-AR-10000390",1
"OFF-AR-10000411",3
"OFF-AR-10000411",3
"OFF-AR-10000422",7
"OFF-AR-10000422",5
"OFF-AR-10000422",3
"OFF-AR-10000422",1
"OFF-AR-10000462",7
"OFF-AR-10000462",5
"OFF-AR-10000462",2
"OFF-AR-10000475",4
"OFF-AR-10000475",2
"OFF-AR-10000475",1
"OFF-AR-10000475",1
"OFF-AR-10000538",7
"OFF-AR-10000538",5
"OFF-AR-10000538",3
"OFF-AR-10000588",4
"OFF-AR-10000588",3
"OFF-AR-10000588",3
"OFF-AR-10000588",3
"OFF-AR-10000588",3
"OFF-AR-10000588",3
"OFF-AR-10000588",3
"OFF-AR-10000588",2
"OFF-AR-10000588",2
"OFF-AR-10000614",9
"OFF-AR-10000614",4
"OFF-AR-10000614",3
"OFF-AR-10000614",3
"OFF-AR-10000634",9
"OFF-AR-10000634",3
"OFF-AR-10000634",3
"OFF-AR-10000634",3
"OFF-AR-10000634",2
"OFF-AR-10000634",2
"OFF-AR-10000634",1
"OFF-AR-10000657",10
"OFF-AR-10000657",5
"OFF-AR-10000657",3
"OFF-AR-10000657",2
"OFF-AR-10000657",2
"OFF-AR-10000658",5
"OFF-AR-10000658",5
"OFF-AR-10000658",4
"OFF-AR-10000658",3
"OFF-AR-10000658",3
"OFF-AR-10000658",2
"OFF-AR-10000658",1
"OFF-AR-10000716",5
"OFF-AR-10000716",4
"OFF-AR-10000716",3
"OFF-AR-10000716",3
"OFF-AR-10000716",2
"OFF-AR-10000716",2
"OFF-AR-10000716",1
"OFF-AR-10000799",4
"OFF-AR-10000799",3
"OFF-AR-10000817",9
"OFF-AR-10000817",8
"OFF-AR-10000817",5
"OFF-AR-10000817",3
"OFF-AR-10000817",2
"OFF-AR-10000817",2
"OFF-AR-10000817",1
"OFF-AR-10000823",7
"OFF-AR-10000823",3
"OFF-AR-10000823",2
"OFF-AR-10000896",5
"OFF-AR-10000896",3
"OFF-AR-10000914",4
"OFF-AR-10000914",2
"OFF-AR-10000914",2
"OFF-AR-10000914",2
"OFF-AR-10000937",7
"OFF-AR-10000937",6
"OFF-AR-10000940",7
"OFF-AR-10000940",5
"OFF-AR-10000940",4
"OFF-AR-10000940",3
"OFF-AR-10000940",2
"OFF-AR-10000940",2
"OFF-AR-10000940",1
"OFF-AR-10001022",2
"OFF-AR-10001022",2
"OFF-AR-10001022",1
"OFF-AR-10001026",10
"OFF-AR-10001026",3
"OFF-AR-10001026",1
"OFF-AR-10001044",7
"OFF-AR-10001044",6
"OFF-AR-10001044",4
"OFF-AR-10001044",3
"OFF-AR-10001044",2
"OFF-AR-10001044",2
"OFF-AR-10001044",1
"OFF-AR-10001044",1
"OFF-AR-10001044",1
"OFF-AR-10001118",4
"OFF-AR-10001118",1
"OFF-AR-10001130",5
"OFF-AR-10001130",3
"OFF-AR-10001149",9
"OFF-AR-10001149",8
"OFF-AR-10001149",4
"OFF-AR-10001149",3
"OFF-AR-10001149",2
"OFF-AR-10001149",2
"OFF-AR-10001149",2
"OFF-AR-10001166",4
"OFF-AR-10001166",3
"OFF-AR-10001166",1
"OFF-AR-10001177",7
"OFF-AR-10001177",5
"OFF-AR-10001177",2
"OFF-AR-10001216",5
"OFF-AR-10001216",3
"OFF-AR-10001216",2
"OFF-AR-10001221",7
"OFF-AR-10001221",7
"OFF-AR-10001227",5
"OFF-AR-10001227",3
"OFF-AR-10001231",7
"OFF-AR-10001231",5
"OFF-AR-10001231",2
"OFF-AR-10001246",9
"OFF-AR-10001246",7
"OFF-AR-10001246",5
"OFF-AR-10001246",3
"OFF-AR-10001246",3
"OFF-AR-10001246",3
"OFF-AR-10001246",2
"OFF-AR-10001315",9
"OFF-AR-10001315",5
"OFF-AR-10001315",3
"OFF-AR-10001315",3
"OFF-AR-10001315",2
"OFF-AR-10001315",2
"OFF-AR-10001315",1
"OFF-AR-10001374",5
"OFF-AR-10001374",5
"OFF-AR-10001374",4
"OFF-AR-10001374",3
"OFF-AR-10001374",2
"OFF-AR-10001374",2
"OFF-AR-10001419",9
"OFF-AR-10001419",7
"OFF-AR-10001419",7
"OFF-AR-10001419",5
"OFF-AR-10001419",3
"OFF-AR-10001419",3
"OFF-AR-10001427",5
"OFF-AR-10001427",3
"OFF-AR-10001427",2
"OFF-AR-10001427",1
"OFF-AR-10001446",7
"OFF-AR-10001446",5
"OFF-AR-10001446",3
"OFF-AR-10001446",3
"OFF-AR-10001446",2
"OFF-AR-10001468",3
"OFF-AR-10001468",2
"OFF-AR-10001468",2
"OFF-AR-10001473",5
"OFF-AR-10001473",3
"OFF-AR-10001473",2
"OFF-AR-10001545",8
"OFF-AR-10001545",4
"OFF-AR-10001545",4
"OFF-AR-10001545",3
"OFF-AR-10001545",2
"OFF-AR-10001545",2
"OFF-AR-10001547",7
"OFF-AR-10001547",6
"OFF-AR-10001547",5
"OFF-AR-10001547",3
"OFF-AR-10001547",3
"OFF-AR-10001547",3
"OFF-AR-10001547",2
"OFF-AR-10001547",1
"OFF-AR-10001573",5
"OFF-AR-10001573",4
"OFF-AR-10001573",4
"OFF-AR-10001573",3
"OFF-AR-10001573",3
"OFF-AR-10001573",2
"OFF-AR-10001615",7
"OFF-AR-10001615",4
"OFF-AR-10001615",3
"OFF-AR-10001615",3
"OFF-AR-10001615",3
"OFF-AR-10001615",3
"OFF-AR-10001615",2
"OFF-AR-10001662",9
"OFF-AR-10001662",8
"OFF-AR-10001662",4
"OFF-AR-10001662",3
"OFF-AR-10001662",3
"OFF-AR-10001662",2
"OFF-AR-10001662",1
"OFF-AR-10001683",6
"OFF-AR-10001683",5
"OFF-AR-10001683",3
"OFF-AR-10001683",2
"OFF-AR-10001683",2
"OFF-AR-10001683",1
"OFF-AR-10001725",3
"OFF-AR-10001725",3
"OFF-AR-10001725",2
"OFF-AR-10001725",2
"OFF-AR-10001725",2
"OFF-AR-10001725",1
"OFF-AR-10001761",8
"OFF-AR-10001761",5
"OFF-AR-10001761",4
"OFF-AR-10001761",3
"OFF-AR-10001761",2
"OFF-AR-10001761",2
"OFF-AR-10001770",4
"OFF-AR-10001770",3
"OFF-AR-10001770",3
"OFF-AR-10001770",3
"OFF-AR-10001860",7
"OFF-AR-10001860",5
"OFF-AR-10001860",5
"OFF-AR-10001860",4
"OFF-AR-10001860",3
"OFF-AR-10001860",3
"OFF-AR-10001868",6
"OFF-AR-10001868",5
"OFF-AR-10001868",4
"OFF-AR-10001868",4
"OFF-AR-10001868",2
"OFF-AR-10001868",1
"OFF-AR-10001868",1
"OFF-AR-10001868",1
"OFF-AR-10001897",7
"OFF-AR-10001897",6
"OFF-AR-10001897",5
"OFF-AR-10001897",3
"OFF-AR-10001897",3
"OFF-AR-10001915",10
"OFF-AR-10001915",5
"OFF-AR-10001915",4
"OFF-AR-10001915",3
"OFF-AR-10001915",3
"OFF-AR-10001915",3
"OFF-AR-10001915",3
"OFF-AR-10001919",5
"OFF-AR-10001919",3
"OFF-AR-10001919",2
"OFF-AR-10001919",2
"OFF-AR-10001919",2
"OFF-AR-10001919",2
"OFF-AR-10001919",1
"OFF-AR-10001940",5
"OFF-AR-10001940",5
"OFF-AR-10001940",4
"OFF-AR-10001940",1
"OFF-AR-10001953",6
"OFF-AR-10001953",5
"OFF-AR-10001953",5
"OFF-AR-10001953",4
"OFF-AR-10001953",3
"OFF-AR-10001953",2
"OFF-AR-10001953",2
"OFF-AR-10001954",6
"OFF-AR-10001954",5
"OFF-AR-10001954",3
"OFF-AR-10001954",3
"OFF-AR-10001955",6
"OFF-AR-10001955",5
"OFF-AR-10001955",4
"OFF-AR-10001955",4
"OFF-AR-10001955",3
"OFF-AR-10001955",3
"OFF-AR-10001955",2
"OFF-AR-10001955",1
"OFF-AR-10001958",5
"OFF-AR-10001958",4
"OFF-AR-10001958",3
"OFF-AR-10001958",2
"OFF-AR-10001958",2
"OFF-AR-10001958",2
"OFF-AR-10001958",1
"OFF-AR-10001972",7
"OFF-AR-10001972",5
"OFF-AR-10001972",2
"OFF-AR-10001988",5
"OFF-AR-10001988",5
"OFF-AR-10001988",3
"OFF-AR-10002053",12
"OFF-AR-10002053",5
"OFF-AR-10002053",3
"OFF-AR-10002053",3
"OFF-AR-10002053",2
"OFF-AR-10002053",2
"OFF-AR-10002053",2
"OFF-AR-10002067",6
"OFF-AR-10002067",5
"OFF-AR-10002067",5
"OFF-AR-10002067",5
"OFF-AR-10002067",5
"OFF-AR-10002067",1
"OFF-AR-10002135",8
"OFF-AR-10002135",6
"OFF-AR-10002135",4
"OFF-AR-10002135",4
"OFF-AR-10002135",3
"OFF-AR-10002221",3
"OFF-AR-10002221",3
"OFF-AR-10002221",2
"OFF-AR-10002240",7
"OFF-AR-10002240",4
"OFF-AR-10002240",3
"OFF-AR-10002240",2
"OFF-AR-10002255",3
"OFF-AR-10002255",3
"OFF-AR-10002255",2
"OFF-AR-10002255",2
"OFF-AR-10002255",1
"OFF-AR-10002257",6
"OFF-AR-10002257",4
"OFF-AR-10002257",3
"OFF-AR-10002257",2
"OFF-AR-10002257",2
"OFF-AR-10002257",1
"OFF-AR-10002280",6
"OFF-AR-10002280",3
"OFF-AR-10002335",7
"OFF-AR-10002335",4
"OFF-AR-10002335",3
"OFF-AR-10002335",2
"OFF-AR-10002335",2
"OFF-AR-10002335",1
"OFF-AR-10002375",7
"OFF-AR-10002375",5
"OFF-AR-10002375",4
"OFF-AR-10002375",4
"OFF-AR-10002375",3
"OFF-AR-10002375",2
"OFF-AR-10002375",1
"OFF-AR-10002399",9
"OFF-AR-10002399",5
"OFF-AR-10002399",4
"OFF-AR-10002399",4
"OFF-AR-10002399",3
"OFF-AR-10002399",1
"OFF-AR-10002399",1
"OFF-AR-10002445",7
"OFF-AR-10002445",5
"OFF-AR-10002445",5
"OFF-AR-10002445",5
"OFF-AR-10002445",3
"OFF-AR-10002445",3
"OFF-AR-10002445",2
"OFF-AR-10002467",8
"OFF-AR-10002467",3
"OFF-AR-10002467",2
"OFF-AR-10002578",4
"OFF-AR-10002578",3
"OFF-AR-10002578",3
"OFF-AR-10002578",2
"OFF-AR-10002656",9
"OFF-AR-10002656",6
"OFF-AR-10002656",5
"OFF-AR-10002656",2
"OFF-AR-10002656",2
"OFF-AR-10002671",8
"OFF-AR-10002704",1
"OFF-AR-10002766",9
"OFF-AR-10002766",5
"OFF-AR-10002766",5
"OFF-AR-10002766",3
"OFF-AR-10002804",3
"OFF-AR-10002804",2
"OFF-AR-10002804",1
"OFF-AR-10002804",1
"OFF-AR-10002804",1
"OFF-AR-10002818",5
"OFF-AR-10002818",4
"OFF-AR-10002833",4
"OFF-AR-10002833",3
"OFF-AR-10002833",3
"OFF-AR-10002833",3
"OFF-AR-10002833",3
"OFF-AR-10002833",2
"OFF-AR-10002952",10
"OFF-AR-10002952",9
"OFF-AR-10002952",3
"OFF-AR-10002952",2
"OFF-AR-10002956",7
"OFF-AR-10002956",5
"OFF-AR-10002956",4
"OFF-AR-10002956",3
"OFF-AR-10002956",2
"OFF-AR-10002956",2
"OFF-AR-10002987",6
"OFF-AR-10002987",6
"OFF-AR-10002987",4
"OFF-AR-10002987",2
"OFF-AR-10002987",2
"OFF-AR-10002987",2
"OFF-AR-10002987",2
"OFF-AR-10003045",9
"OFF-AR-10003045",5
"OFF-AR-10003045",5
"OFF-AR-10003045",5
"OFF-AR-10003045",3
"OFF-AR-10003045",3
"OFF-AR-10003045",2
"OFF-AR-10003056",5
"OFF-AR-10003056",5
"OFF-AR-10003056",4
"OFF-AR-10003056",3
"OFF-AR-10003056",2
"OFF-AR-10003056",2
"OFF-AR-10003056",2
"OFF-AR-10003087",9
"OFF-AR-10003087",5
"OFF-AR-10003087",1
"OFF-AR-10003156",5
"OFF-AR-10003156",3
"OFF-AR-10003156",3
"OFF-AR-10003156",2
"OFF-AR-10003156",1
"OFF-AR-10003158",7
"OFF-AR-10003158",6
"OFF-AR-10003158",5
"OFF-AR-10003158",4
"OFF-AR-10003158",4
"OFF-AR-10003179",7
"OFF-AR-10003179",6
"OFF-AR-10003179",4
"OFF-AR-10003179",4
"OFF-AR-10003179",3
"OFF-AR-10003179",2
"OFF-AR-10003179",2
"OFF-AR-10003183",7
"OFF-AR-10003183",3
"OFF-AR-10003183",3
"OFF-AR-10003183",3
"OFF-AR-10003183",3
"OFF-AR-10003183",2
"OFF-AR-10003183",2
"OFF-AR-10003183",1
"OFF-AR-10003190",4
"OFF-AR-10003190",4
"OFF-AR-10003190",3
"OFF-AR-10003190",3
"OFF-AR-10003190",2
"OFF-AR-10003190",1
"OFF-AR-10003217",7
"OFF-AR-10003217",4
"OFF-AR-10003251",5
"OFF-AR-10003251",3
"OFF-AR-10003251",2
"OFF-AR-10003251",2
"OFF-AR-10003251",2
"OFF-AR-10003251",2
"OFF-AR-10003251",1
"OFF-AR-10003338",5
"OFF-AR-10003338",5
"OFF-AR-10003338",3
"OFF-AR-10003338",2
"OFF-AR-10003338",2
"OFF-AR-10003338",2
"OFF-AR-10003338",1
"OFF-AR-10003373",8
"OFF-AR-10003373",6
"OFF-AR-10003373",4
"OFF-AR-10003373",4
"OFF-AR-10003373",4
"OFF-AR-10003373",3
"OFF-AR-10003373",3
"OFF-AR-10003394",7
"OFF-AR-10003394",6
"OFF-AR-10003394",4
"OFF-AR-10003394",4
"OFF-AR-10003394",3
"OFF-AR-10003405",7
"OFF-AR-10003405",6
"OFF-AR-10003405",3
"OFF-AR-10003405",3
"OFF-AR-10003469",8
"OFF-AR-10003469",5
"OFF-AR-10003469",3
"OFF-AR-10003469",3
"OFF-AR-10003469",2
"OFF-AR-10003469",2
"OFF-AR-10003469",2
"OFF-AR-10003469",2
"OFF-AR-10003477",6
"OFF-AR-10003478",11
"OFF-AR-10003478",7
"OFF-AR-10003478",6
"OFF-AR-10003478",3
"OFF-AR-10003478",2
"OFF-AR-10003478",2
"OFF-AR-10003481",9
"OFF-AR-10003481",4
"OFF-AR-10003481",3
"OFF-AR-10003481",3
"OFF-AR-10003481",3
"OFF-AR-10003481",2
"OFF-AR-10003504",8
"OFF-AR-10003504",5
"OFF-AR-10003504",5
"OFF-AR-10003504",5
"OFF-AR-10003504",3
"OFF-AR-10003504",3
"OFF-AR-10003504",3
"OFF-AR-10003514",9
"OFF-AR-10003514",8
"OFF-AR-10003514",7
"OFF-AR-10003514",5
"OFF-AR-10003514",5
"OFF-AR-10003514",5
"OFF-AR-10003514",3
"OFF-AR-10003514",2
"OFF-AR-10003560",4
"OFF-AR-10003560",4
"OFF-AR-10003560",4
"OFF-AR-10003560",3
"OFF-AR-10003560",3
"OFF-AR-10003560",2
"OFF-AR-10003582",5
"OFF-AR-10003582",3
"OFF-AR-10003582",2
"OFF-AR-10003582",2
"OFF-AR-10003582",2
"OFF-AR-10003582",2
"OFF-AR-10003582",2
"OFF-AR-10003582",2
"OFF-AR-10003602",3
"OFF-AR-10003602",3
"OFF-AR-10003602",2
"OFF-AR-10003602",2
"OFF-AR-10003602",2
"OFF-AR-10003602",2
"OFF-AR-10003602",1
"OFF-AR-10003631",14
"OFF-AR-10003631",8
"OFF-AR-10003631",5
"OFF-AR-10003631",3
"OFF-AR-10003651",7
"OFF-AR-10003651",3
"OFF-AR-10003651",3
"OFF-AR-10003651",3
"OFF-AR-10003651",2
"OFF-AR-10003651",2
"OFF-AR-10003696",2
"OFF-AR-10003696",1
"OFF-AR-10003696",1
"OFF-AR-10003723",5
"OFF-AR-10003723",1
"OFF-AR-10003727",7
"OFF-AR-10003727",6
"OFF-AR-10003727",3
"OFF-AR-10003727",1
"OFF-AR-10003732",7
"OFF-AR-10003732",5
"OFF-AR-10003732",5
"OFF-AR-10003732",4
"OFF-AR-10003732",2
"OFF-AR-10003732",2
"OFF-AR-10003732",2
"OFF-AR-10003732",2
"OFF-AR-10003732",2
"OFF-AR-10003732",1
"OFF-AR-10003732",1
"OFF-AR-10003752",5
"OFF-AR-10003752",4
"OFF-AR-10003752",4
"OFF-AR-10003752",2
"OFF-AR-10003752",2
"OFF-AR-10003759",9
"OFF-AR-10003759",7
"OFF-AR-10003759",7
"OFF-AR-10003759",6
"OFF-AR-10003759",2
"OFF-AR-10003759",2
"OFF-AR-10003759",2
"OFF-AR-10003770",6
"OFF-AR-10003770",3
"OFF-AR-10003772",4
"OFF-AR-10003772",1
"OFF-AR-10003811",9
"OFF-AR-10003811",3
"OFF-AR-10003811",3
"OFF-AR-10003811",3
"OFF-AR-10003829",6
"OFF-AR-10003829",6
"OFF-AR-10003829",5
"OFF-AR-10003829",3
"OFF-AR-10003829",3
"OFF-AR-10003829",2
"OFF-AR-10003829",2
"OFF-AR-10003829",2
"OFF-AR-10003829",1
"OFF-AR-10003856",6
"OFF-AR-10003856",3
"OFF-AR-10003856",3
"OFF-AR-10003856",2
"OFF-AR-10003856",2
"OFF-AR-10003856",2
"OFF-AR-10003876",5
"OFF-AR-10003876",4
"OFF-AR-10003896",3
"OFF-AR-10003903",7
"OFF-AR-10003903",5
"OFF-AR-10003903",1
"OFF-AR-10003903",1
"OFF-AR-10003958",2
"OFF-AR-10003958",2
"OFF-AR-10003986",2
"OFF-AR-10004010",6
"OFF-AR-10004010",5
"OFF-AR-10004010",5
"OFF-AR-10004010",2
"OFF-AR-10004010",2
"OFF-AR-10004022",6
"OFF-AR-10004022",5
"OFF-AR-10004022",3
"OFF-AR-10004022",3
"OFF-AR-10004022",3
"OFF-AR-10004022",2
"OFF-AR-10004027",3
"OFF-AR-10004027",3
"OFF-AR-10004027",2
"OFF-AR-10004042",9
"OFF-AR-10004042",6
"OFF-AR-10004042",6
"OFF-AR-10004042",4
"OFF-AR-10004042",3
"OFF-AR-10004042",2
"OFF-AR-10004062",10
"OFF-AR-10004062",3
"OFF-AR-10004062",2
"OFF-AR-10004078",9
"OFF-AR-10004078",9
"OFF-AR-10004078",8
"OFF-AR-10004078",6
"OFF-AR-10004078",4
"OFF-AR-10004078",3
"OFF-AR-10004078",3
"OFF-AR-10004078",2
"OFF-AR-10004078",2
"OFF-AR-10004078",2
"OFF-AR-10004078",1
"OFF-AR-10004165",7
"OFF-AR-10004165",3
"OFF-AR-10004165",2
"OFF-AR-10004260",7
"OFF-AR-10004260",7
"OFF-AR-10004260",1
"OFF-AR-10004269",9
"OFF-AR-10004269",6
"OFF-AR-10004269",5
"OFF-AR-10004269",3
"OFF-AR-10004269",1
"OFF-AR-10004272",3
"OFF-AR-10004272",2
"OFF-AR-10004344",8
"OFF-AR-10004344",7
"OFF-AR-10004344",5
"OFF-AR-10004344",5
"OFF-AR-10004344",3
"OFF-AR-10004344",3
"OFF-AR-10004441",4
"OFF-AR-10004441",4
"OFF-AR-10004441",4
"OFF-AR-10004441",3
"OFF-AR-10004441",3
"OFF-AR-10004441",3
"OFF-AR-10004441",2
"OFF-AR-10004456",5
"OFF-AR-10004456",5
"OFF-AR-10004456",3
"OFF-AR-10004456",3
"OFF-AR-10004511",9
"OFF-AR-10004511",2
"OFF-AR-10004582",7
"OFF-AR-10004582",4
"OFF-AR-10004582",3
"OFF-AR-10004582",2
"OFF-AR-10004582",1
"OFF-AR-10004587",2
"OFF-AR-10004587",1
"OFF-AR-10004602",7
"OFF-AR-10004602",5
"OFF-AR-10004602",4
"OFF-AR-10004602",3
"OFF-AR-10004602",2
"OFF-AR-10004602",2
"OFF-AR-10004602",2
"OFF-AR-10004648",9
"OFF-AR-10004648",3
"OFF-AR-10004648",3
"OFF-AR-10004648",2
"OFF-AR-10004685",6
"OFF-AR-10004685",3
"OFF-AR-10004685",3
"OFF-AR-10004685",2
"OFF-AR-10004685",2
"OFF-AR-10004685",2
"OFF-AR-10004685",2
"OFF-AR-10004691",3
"OFF-AR-10004691",3
"OFF-AR-10004691",2
"OFF-AR-10004707",3
"OFF-AR-10004707",1
"OFF-AR-10004752",7
"OFF-AR-10004752",7
"OFF-AR-10004752",3
"OFF-AR-10004752",2
"OFF-AR-10004757",7
"OFF-AR-10004757",6
"OFF-AR-10004757",5
"OFF-AR-10004757",5
"OFF-AR-10004757",4
"OFF-AR-10004757",4
"OFF-AR-10004757",3
"OFF-AR-10004757",3
"OFF-AR-10004757",1
"OFF-AR-10004757",1
"OFF-AR-10004757",1
"OFF-AR-10004790",3
"OFF-AR-10004790",2
"OFF-AR-10004817",5
"OFF-AR-10004817",3
"OFF-AR-10004817",3
"OFF-AR-10004930",3
"OFF-AR-10004930",2
"OFF-AR-10004930",1
"OFF-AR-10004956",4
"OFF-AR-10004956",3
"OFF-AR-10004956",3
"OFF-AR-10004974",3
"OFF-AR-10004999",7
"OFF-AR-10004999",7
"OFF-AR-10004999",3
"OFF-AR-10004999",3
"OFF-AR-10004999",3
"OFF-AR-10004999",2
"OFF-BI-10000014",8
"OFF-BI-10000014",7
"OFF-BI-10000014",4
"OFF-BI-10000014",4
"OFF-BI-10000014",2
"OFF-BI-10000014",2
"OFF-BI-10000014",1
"OFF-BI-10000014",1
"OFF-BI-10000042",4
"OFF-BI-10000042",3
"OFF-BI-10000042",2
"OFF-BI-10000050",9
"OFF-BI-10000050",8
"OFF-BI-10000050",6
"OFF-BI-10000050",5
"OFF-BI-10000050",4
"OFF-BI-10000050",3
"OFF-BI-10000050",2
"OFF-BI-10000050",2
"OFF-BI-10000050",2
"OFF-BI-10000050",1
"OFF-BI-10000069",9
"OFF-BI-10000069",7
"OFF-BI-10000069",6
"OFF-BI-10000069",6
"OFF-BI-10000069",4
"OFF-BI-10000069",3
"OFF-BI-10000069",2
"OFF-BI-10000069",1
"OFF-BI-10000088",9
"OFF-BI-10000088",8
"OFF-BI-10000088",5
"OFF-BI-10000088",4
"OFF-BI-10000088",3
"OFF-BI-10000088",3
"OFF-BI-10000088",2
"OFF-BI-10000088",2
"OFF-BI-10000136",6
"OFF-BI-10000136",3
"OFF-BI-10000136",3
"OFF-BI-10000138",8
"OFF-BI-10000138",5
"OFF-BI-10000138",5
"OFF-BI-10000138",3
"OFF-BI-10000138",3
"OFF-BI-10000138",3
"OFF-BI-10000138",3
"OFF-BI-10000138",1
"OFF-BI-10000145",8
"OFF-BI-10000145",6
"OFF-BI-10000145",5
"OFF-BI-10000145",4
"OFF-BI-10000145",4
"OFF-BI-10000145",3
"OFF-BI-10000145",3
"OFF-BI-10000145",2
"OFF-BI-10000145",2
"OFF-BI-10000145",2
"OFF-BI-10000145",2
"OFF-BI-10000145",2
"OFF-BI-10000145",1
"OFF-BI-10000174",14
"OFF-BI-10000174",6
"OFF-BI-10000174",5
"OFF-BI-10000174",5
"OFF-BI-10000174",5
"OFF-BI-10000174",4
"OFF-BI-10000174",3
"OFF-BI-10000174",3
"OFF-BI-10000174",2
"OFF-BI-10000201",9
"OFF-BI-10000201",5
"OFF-BI-10000201",3
"OFF-BI-10000201",3
"OFF-BI-10000201",3
"OFF-BI-10000201",2
"OFF-BI-10000216",3
"OFF-BI-10000216",3
"OFF-BI-10000216",3
"OFF-BI-10000279",4
"OFF-BI-10000279",3
"OFF-BI-10000279",2
"OFF-BI-10000279",1
"OFF-BI-10000285",9
"OFF-BI-10000285",5
"OFF-BI-10000285",4
"OFF-BI-10000285",2
"OFF-BI-10000285",2
"OFF-BI-10000301",9
"OFF-BI-10000301",6
"OFF-BI-10000301",5
"OFF-BI-10000301",5
"OFF-BI-10000301",4
"OFF-BI-10000301",4
"OFF-BI-10000301",4
"OFF-BI-10000301",3
"OFF-BI-10000301",3
"OFF-BI-10000301",2
"OFF-BI-10000301",2
"OFF-BI-10000301",2
"OFF-BI-10000301",1
"OFF-BI-10000309",9
"OFF-BI-10000309",7
"OFF-BI-10000309",4
"OFF-BI-10000309",4
"OFF-BI-10000309",3
"OFF-BI-10000309",3
"OFF-BI-10000309",2
"OFF-BI-10000309",2
"OFF-BI-10000309",1
"OFF-BI-10000315",7
"OFF-BI-10000315",7
"OFF-BI-10000315",6
"OFF-BI-10000315",6
"OFF-BI-10000315",5
"OFF-BI-10000315",3
"OFF-BI-10000315",1
